node_id,latitude,longitude,area,node_type
ASPENAIR_LNODEOAD,45.803107,-108.446028,NWMT,LOAD
AST_LNODEXF1,45.61061,-122.492083,BPAT,LOAD
AS_7_AVAL_SOLAR_IGNODE,31.99714211998919,-110.96828424232535,TEPC,GEN
AS_7_AVAL_SOLAR_IIGNODE,31.99714211998919,-110.96839055767465,TEPC,GEN
AS_LNODER2A,35.219803999987505,-112.48270985937616,APS,LOAD
AS_LNODER6A,35.219803999987505,-112.48282014062384,APS,LOAD
ATASCDRO_6_N001,35.465309,-120.671582,CA,LOAD
ATHOL_1_KOOTENAILNODE,47.9517813097738,-116.69933689079333,AVA,LOAD
ATHOL_1_NLIGHTSLNODE,47.9517813097738,-116.69947118569887,AVA,LOAD
ATLAS_BKLNODE,47.23113,-122.45349,TPWR,LOAD
ATRISCO_1_ATRISCOBATTERYGNODE,34.828829,-105.001307,PNM,GEN
ATRISCO_1_ATRISCOSOLARGNODE,34.828828999950424,-105.0011969062847,PNM,GEN
ATWATER_1_B2,37.35999599998639,-120.6146481730584,CA,LOAD
ATWATER_1_N001,37.35999599998639,-120.6147618269416,CA,LOAD
ATWELL_1_N001,35.895076,-119.510968,CA,GEN
ATW_SUB_LNODEONB,34.1096541600031,-118.254,LADWP,LOAD
ATW_SUB_LNODEONC,34.10957291998536,-118.25394335044959,LADWP,LOAD
ATW_SUB_LNODEOND,34.10957291998536,-118.2540566495504,LADWP,LOAD
AT_LNODE11A,33.591145,-111.839045,APS,LOAD
AT_LNODE13A,33.59114499995326,-111.8389371703874,APS,LOAD
AT_LNODE16A,33.591067211165246,-111.83899108524231,APS,LOAD
AT_LNODE17A,33.591067211165246,-111.83909891475768,APS,LOAD
AT_LNODER3A,33.59114499995326,-111.8391528296126,APS,LOAD
AT_LNODER4A,33.59122278881141,-111.83909891485492,APS,LOAD
AT_LNODER7A,33.59122278881141,-111.83899108514508,APS,LOAD
AUBERRY_6_N001,37.06806099998665,-119.495719527536,CA,LOAD
AUBERRY_6_N003,37.06806099998665,-119.495832472464,CA,LOAD
AUBURN_6_N001,38.903397,-121.069921,CA,LOAD
AUGUSTA_LNODEOAD,47.581295,-112.32846,NWMT,LOAD
AUGUST_LNODEDR1,37.4182520696912,-120.831252690486,TIDC,LOAD
AUGUST_LNODEDR3,37.4182452743243,-120.831131410372,TIDC,LOAD
AUGUST_LNODEDR4,37.4182458785436,-120.830989786937,TIDC,LOAD
AUGUST_LNODEDR5,37.4182557186304,-120.831363604619,TIDC,LOAD
AUSTIN_LNODELD2,33.303198999988474,-111.91057538638817,SRP,LOAD
AUSTIN_LNODELD3,33.303198999988474,-111.91068261361183,SRP,LOAD
AUS_LNODES_1,31.783183333333334,-106.42010833333333,EPE,LOAD
AUS_LNODES_2,31.78318333328903,-106.42000208053949,EPE,LOAD
AUS_LNODES_3,31.783093013386456,-106.42000208064327,EPE,LOAD
AUS_LNODES_4,31.78302914761106,-106.42007721266242,EPE,LOAD
AUS_LNODE_10,31.783013874319234,-106.42018193507622,EPE,LOAD
AUS_LNODE_11,31.783045156762896,-106.42028161116345,EPE,LOAD
AUS_LNODE_12,31.78311102878038,-106.42035430646351,EPE,LOAD
AUS_LNODE_13,31.783196388920782,-106.42038903195477,EPE,LOAD
AUS_LNODE_14,31.783286573931903,-106.42038322705741,EPE,LOAD
AUS_LNODE_15,31.783369189690983,-106.42034028705662,EPE,LOAD
AUS_LNODE_16,31.783434913550174,-106.42026740615213,EPE,LOAD
AUS_LNODE_17,31.783477673652268,-106.42017381504255,EPE,LOAD
AUS_LNODE_18,31.783494456500527,-106.42006941233849,EPE,LOAD
AVENAL_6_GN001,35.977778,-120.116944,CA,GEN
AVENAL_6_GN002,35.978055999987326,-120.1168886700662,CA,GEN
AVENAL_6_GN003,35.978055999987326,-120.11699932993379,CA,GEN
AVENA_1_N001,37.842208,-121.054122,CA,LOAD
AVERA_LNODE-1,36.0859379999873,-115.28239060577774,NV,LOAD
AVERA_LNODE-2,36.0859379999873,-115.28250139422225,NV,LOAD
AVOCADO_6_N001,33.38466699998843,-117.23692330729693,CA,LOAD
AVOCADO_6_N002,33.38466699998843,-117.23703069270306,CA,LOAD
AVONDALE_1_1LNODE,47.7831,-116.7875,AVA,LOAD
AVO_LNODEXF1,47.706944,-122.091389,PSE,LOAD
AVRA_LNODET101,32.31972699998857,-111.30328982327444,WALC,LOAD
AVSOLAR_7_N008,34.789501,-118.431381,CA,GEN
AVY_LNODEFAB1AEQL,33.828456,-111.947776,APS,LOAD
AVY_LNODEFAB1BEQL,34.51240099995092,-110.1311802491303,APS,LOAD
AVY_LNODEFAB2AEQL,33.82845599995262,-111.94766761747803,APS,LOAD
AVY_LNODEFAB2BEQL,34.51231056484171,-110.13118024924941,APS,LOAD
AVY_LNODEGAS1AEQL,33.82836596571568,-111.94766761759217,APS,LOAD
AVY_LNODEGAS1BEQL,34.51224661760753,-110.13125785477406,APS,LOAD
AWT_LNODE-1,36.111609,-115.021792,NV,LOAD
AW_LNODE10A,33.66769,-112.227447,APS,LOAD
AW_LNODE12A,33.667689999953026,-112.22733899463277,APS,LOAD
AW_LNODE13A,33.66761215358006,-112.22739299736526,APS,LOAD
AW_LNODER2A,33.66761215358006,-112.22750100263474,APS,LOAD
AW_LNODER4A,33.667689999953026,-112.22755500536722,APS,LOAD
AW_LNODER5A,33.66776784639652,-112.22750100273248,APS,LOAD
AW_LNODER9A,33.66776784639652,-112.22739299726751,APS,LOAD
AXFOR_BP_LNODEFMR,45.8032,-122.5275,BPAT,LOAD
AY_7_AVRA_VALLEYGNODE,32.401147,-111.126306,TEPC,GEN
AY_LNODE13A,33.595912,-112.153228,APS,LOAD
AY_LNODER1A,33.59591199995322,-112.1531201595699,APS,LOAD
AY_LNODER2A,33.59582217315744,-112.153228,APS,LOAD
AY_LNODER4A,33.59591199995322,-112.1533358404301,APS,LOAD
AY_LNODER6A,33.596001826842574,-112.153228,APS,LOAD
AZ_LNODE10A,32.825248999988695,-113.45471071500126,APS,LOAD
AZ_LNODE12A,32.825248999988695,-113.45481728499874,APS,LOAD
BADGERCK_7_N001,35.496111,-119.008889,CA,GEN
BADM_GNODEADM,43.560926,-116.121325,IPCO,GEN
BAFCOG12_7_B1,36.224444,-121.124722,CA,GEN
BAFOOD1_6_N001,36.33,-121.16,CA,LOAD
BAHIA_2_N001,38.08095331088854,-122.13739126700075,CA,LOAD
BAHIA_2_N011,38.08077268899996,-122.13739126728416,CA,LOAD
BAILYJ1_1_N010,34.77604,-118.77504,CA,LOAD
BAIR_1_N001,37.496937,-122.214157,CA,LOAD
BAKER_1_N001,35.284771,-116.064256,CA,LOAD
BAKRC_BP_LNODEKER,46.15045389006966,-122.9174,BPAT,LOAD
BAKRS_BP_LNODEXF1,46.150373054945376,-122.9173326323319,BPAT,LOAD
BAKRS_BP_LNODEXF2,46.150373054945376,-122.9174673676681,BPAT,LOAD
BAK_LNODEXF2,48.788611,-122.464722,PSE,LOAD
BALBOA_LNODE-1,36.038482722577456,-114.959518,NV,LOAD
BALBOA_LNODE-2,36.03840213869751,-114.95946046376211,NV,LOAD
BALBOA_LNODE-3,36.03840213869751,-114.95957553623788,NV,LOAD
BALCH1_7_B2,36.71984988713081,-119.766937,CA,GEN
BALFOUR_6_N001,37.92596,-121.678546,CA,LOAD
BAL_LNODEXF1,47.268056,-121.756944,PSE,LOAD
BANACK_R_LNODEOAD,45.177256,-113.015712,NWMT,LOAD
BANDON_LNODEACW,43.106645999983456,-124.39670943036042,BPAT,LOAD
BANDON_LNODEITY,43.106645999983456,-124.39683256963957,BPAT,LOAD
BANGOR_6_N001,39.388064,-121.402937,CA,LOAD
BANGO_BP_LNODE2KV,47.711182094987265,-122.693554,BPAT,LOAD
BANGO_BP_LNODEUB2,47.71110095248528,-122.69348437631493,BPAT,LOAD
BANGO_BP_LNODEUB6,47.71110095248528,-122.69362362368507,BPAT,LOAD
BANGS_LNODEKGC,37.70469,-121.0418,BANC,LOAD
BANNING_1_N001,33.922289,-116.87283,CA,LOAD
BANTA_6_N001,37.7528989999862,-121.35057581075783,CA,LOAD
BARBERNW_LNODEOAD,46.315191,-109.384079,NWMT,LOAD
BARCELON_LNODELD2,33.535586,-112.157146,SRP,LOAD
BARCELON_LNODELD3,33.535594,-112.157188,SRP,LOAD
BARCKML_LNODE53,40.974748,-116.351597,NV,LOAD
BARGE_PM_LNODEOAD,46.038126,-112.483379,NWMT,LOAD
BARKERRD_1_1LNODE,47.6863,-117.1511,AVA,LOAD
BARPKGEN_7_B1,33.807265,-117.98445,CA,GEN
BARRETTS_LNODEOAD,45.145006,-112.724278,NWMT,LOAD
BARRETT_6_N001,32.667194,-116.700208,CA,LOAD
BARRET_R_LNODEOAD,45.181065,-112.744068,NWMT,LOAD
BARRE_2_N043,33.80918301670945,-117.9833296629365,CA,GEN
BARRE_6_N001,33.80900298319592,-117.98332966316445,CA,LOAD
BARRE_6_N002,33.80900298319592,-117.98354633683554,CA,LOAD
BARRE_6_N003,33.80918301670945,-117.9835463370635,CA,LOAD
BARRY_6_N001,39.069323,-121.690208,CA,LOAD
BARTL_SR_LNODELD2,33.381519,-111.996235,SRP,LOAD
BARTON_1_N001,36.76408490976673,-119.735935,CA,LOAD
BARTON_1_N007,36.76400404510246,-119.73587672164825,CA,LOAD
BARTON_1_N008,36.76400404510246,-119.73599327835174,CA,LOAD
BAR_LNODEXF1,47.00115,-122.915596,PSE,LOAD
BASALT_6_N002,38.26328599998595,-122.26916657483297,CA,LOAD
BASALT_6_N101,38.26328599998595,-122.26928142516702,CA,LOAD
BASELIN_LNODREA,45.78497,-108.715555,NWMT,LOAD
BASEL_SR_LNODELD3,33.365527999988444,-111.6913993263832,SRP,LOAD
BASEL_SR_LNODELD4,33.365527999988444,-111.69150667361679,SRP,LOAD
BASIN_LNODEOAD,46.271628,-112.251144,NWMT,LOAD
BASN_LNODEOT1,45.55409999998218,-122.69713607126546,PGE,LOAD
BASN_LNODEOT2,45.55409999998218,-122.69726392873454,PGE,LOAD
BASSH_SR_LNODELD1,33.48127699998833,-111.7093502067145,SRP,LOAD
BASSH_SR_LNODELD2,33.48127699998833,-111.7094577932855,SRP,LOAD
BAS_LNODEFC1,47.420332215699936,-122.255833,PSE,LOAD
BAS_LNODEFC2,47.420250892129076,-122.25576360733083,PSE,LOAD
BAS_LNODEXF1,47.420250892129076,-122.25590239266917,PSE,LOAD
BATAVIA_6_N001,38.385820999985995,-121.77570654480984,CA,LOAD
BATIQTOS_1_N001,33.1011727252775,-117.250399,CA,LOAD
BATIQTOS_1_N008,33.101092137348985,-117.25034345864424,CA,LOAD
BATIQTOS_1_N015,33.101092137348985,-117.25045454135577,CA,LOAD
BATLEMT_LNODE11,40.648296291906746,-116.9449774237209,NV,LOAD
BATLEMT_LNODE12,40.64821799993877,-116.94491784758159,NV,LOAD
BATLEMT_LNODE21,40.648139708062644,-116.94497742386069,NV,LOAD
BATLEMT_LNODE26,40.648139708062644,-116.9450965761393,NV,LOAD
BATLEMT_LNODE55,40.64821799993877,-116.9451561524184,NV,LOAD
BATLEMT_LNODE67,40.648296291906746,-116.9450965762791,NV,LOAD
BATLG_BP_LNODEGRD,45.7944,-122.5997,BPAT,LOAD
BAXTER_LNODEEND,46.412909,-119.196471,BPAT,LOAD
BAYMDWS_1_N001,37.55162541726735,-122.29307795256243,CA,LOAD
BAYMDWS_1_N004,37.551444582623034,-122.29307795283914,CA,LOAD
BAYMDWS_1_N008,37.551444582623034,-122.29330604716085,CA,LOAD
BAYMDWS_1_N012,37.55162541726735,-122.29330604743757,CA,LOAD
BAYSHOR1_1_N001,37.74603599998622,-122.40302381566526,CA,LOAD
BAYSHOR2_1_N001,37.74603599998622,-122.40313818433472,CA,LOAD
BAYWOOD_6_N001,35.360177,-120.811564,CA,LOAD
BAZZA_LNODE66,40.98212,-116.399284,NV,LOAD
BBWF_GNODEBWF,42.500507,-113.917763,IPCO,GEN
BB_LNODE10A,33.059968999988634,-111.31844658443096,APS,LOAD
BB_LNODE14A,33.059968999988634,-111.31855341556904,APS,LOAD
BCHA_5_PWXAPR-APND,49.0,-120.183,BCHA,GEN
BCHA_5_PWXNPR1-APND,49.0,-120.188,BCHA,GEN
BCHA_5_PWXNPR2-APND,49.0,-120.187,BCHA,GEN
BCHA_5_PWXNPR4-APND,49.0,-120.185,BCHA,GEN
BCHA_5_PWXNPR5-APND,49.0,-120.184,BCHA,GEN
BCHA_5_PWXNPR6-APND,49.0,-120.182,BCHA,GEN
BCHA_5_PWXNPR7-APND,49.0,-120.181,BCHA,GEN
BCHA_5_PWXNPR8-APND,49.0,-120.18,BCHA,GEN
BCH_LNODEXF1,48.907011,-122.719094,PSE,LOAD
BCKSCRK_7_B2,39.91061999998525,-121.32763342860044,CA,GEN
BCKSCRK_7_B3,39.91061999998525,-121.32775057139956,CA,GEN
BCKSCRK_7_N002,40.07531,-121.16143,CA,GEN
BCN_PP_GNODE13,35.2565,-118.027519,LADWP,GEN
BCN_PP_GNODE14,35.25649999994998,-118.02740870870198,LADWP,GEN
BCN_PP_GNODE25,35.256409938714704,-118.02740870882452,LADWP,GEN
BCN_PP_GNODE26,35.256346255850296,-118.02748669648798,LADWP,GEN
BCN_PP_GNODE37,35.256331026297495,-118.02759539921192,LADWP,GEN
BCN_PP_GNODE38,35.256362219137785,-118.02769886381517,LADWP,GEN
BCN_PP_GNODE4A,35.25642790248788,-118.02777432216055,LADWP,GEN
BCN_PP_GNODE4B,35.25651301815539,-118.0278103675471,LADWP,GEN
BCN_PP_GNODE51,35.256602944886815,-118.02780434205276,LADWP,GEN
BCN_PP_GNODE52,35.256685324053805,-118.02775976999177,LADWP,GEN
BCN_PP_GNODEB,35.25675085970186,-118.02768411899217,LADWP,GEN
BCN_PP_GNODEC,35.25679349735428,-118.02758697059737,LADWP,GEN
BCN_PP_LNODESS1,35.25681023213946,-118.0274785996597,LADWP,LOAD
BCN_PP_LNODESS2,35.25680070871138,-118.02736892630813,LADWP,LOAD
BCRK1-1_7_B1,37.20429023212008,-119.23948671197283,CA,GEN
BCRK1-1_7_B3,37.20410976777209,-119.23948671224372,CA,GEN
BCRK1-2_1_N003,37.20211413832903,-119.240844,CA,GEN
BCRK1-2_1_N004,37.20203293082091,-119.24078513663534,CA,GEN
BCRK1-2_7_B1,37.20410976777209,-119.23971328775627,CA,GEN
BCRK1-2_7_B3,37.20429023212008,-119.23971328802716,CA,GEN
BCRK2-1_7_B1,37.20006199998648,-119.3067533611352,CA,GEN
BCRK2-1_7_B3,37.20006199998648,-119.3068666388648,CA,GEN
BCRK2-2_7_B1,37.20009022892537,-119.30678672228738,CA,GEN
BCRK2-2_7_B3,37.19990977096677,-119.30678672255819,CA,GEN
BCRK2-3_7_B1,37.19990977096677,-119.30701327744181,CA,GEN
BCRK2-3_7_B3,37.20009022892537,-119.30701327771261,CA,GEN
BCRK3-1_7_B1,37.148517,-119.386623,CA,GEN
BCRK3-1_7_B3,37.148516999946224,-119.38650985039031,CA,GEN
BCRK3-2_7_B1,37.14842681151724,-119.386623,CA,GEN
BCRK3-2_7_B3,37.148516999946224,-119.38673614960969,CA,GEN
BCRK3-3_7_B1,37.1486071884827,-119.386623,CA,GEN
BCRK4_7_B1,37.12999999998655,-119.4999434485229,CA,GEN
BCRK4_7_B3,37.12999999998655,-119.5000565514771,CA,GEN
BCRK8_7_B1,37.209599999986466,-119.32884334943829,CA,GEN
BCRK8_7_B3,37.209599999986466,-119.32895665056172,CA,GEN
BCRT_LNODE131,43.606101,-116.298961,IPCO,LOAD
BCSR_GNODECSR,43.444244,-116.333381,IPCO,GEN
BCTWAPA_LNODEAPNV,35.584544,-114.474579,WALC,LOAD
BCW1_2_GNODE1,45.648783723153414,-120.6107,PGE,GEN
BCW1_2_GNODE2,45.64870313840384,-120.61063344505826,PGE,GEN
BCW1_2_GNODE3,45.64870313840384,-120.61076655494175,PGE,GEN
BCWF_GNODECWF,43.0569,-115.4803,IPCO,GEN
BC_LNODER1A,34.71884,-110.13527,APS,LOAD
BDI_LNODEXF1,47.321944,-122.007222,PSE,LOAD
BDLRKSP1_7_B1,32.56753899998902,-116.94238779352185,CA,GEN
BDLRKSP2_7_B1,32.56753899998902,-116.94249420647814,CA,GEN
BEACON_7_12F1LNODE,47.67977810183373,-117.3447330255462,AVA,LOAD
BEACON_7_12F2LNODE,47.67969999992204,-117.34466605129292,AVA,LOAD
BEACON_7_12F3LNODE,47.679621898127245,-117.34473302574672,AVA,LOAD
BEACON_7_12F4LNODE,47.679621898127245,-117.34486697425328,AVA,LOAD
BEACON_7_12F5LNODE,47.67969999992204,-117.34493394870708,AVA,LOAD
BEACON_7_12F6LNODE,47.67977810183373,-117.3448669744538,AVA,LOAD
BEARCRK_6_N010,40.534454,-121.959109,CA,GEN
BEARDSLY_7_B1,38.198681999986036,-120.01524359323984,CA,GEN
BEARTAP_1_N001,35.38,-119.0,CA,LOAD
BEAVE_BP_LNODESID,45.276305,-123.823763,BPAT,LOAD
BECK_RD_1_1LNODE,47.70787,-117.02479,AVA,LOAD
BEELI_SR_LNODELD1,33.47352983706549,-111.909369,SRP,LOAD
BEELI_SR_LNODELD2,33.473449081454746,-111.90931310508728,SRP,LOAD
BEELI_SR_LNODELD3,33.473449081454746,-111.90942489491272,SRP,LOAD
BEGL_SLR_1_BESLGNODE,47.53181817646531,-111.281067,NWMT,GEN
BELDEN_7_B1,39.466564,-120.844348,CA,GEN
BELEN_1_LALUZGNODE,34.616633,-106.815587,PNM,GEN
BELFA_BP_LNODEAC1,47.42080821555495,-122.84753,BPAT,LOAD
BELFA_BP_LNODEAC2,47.420726892201586,-122.84746060688899,BPAT,LOAD
BELFA_BP_LNODEUD3,47.420726892201586,-122.84759939311101,BPAT,LOAD
BELFRY_R_LNODEOAD,45.156895,-108.965184,NWMT,LOAD
BELGRADE_LNODEK1L,45.774506999981995,-111.1794897877824,NWMT,LOAD
BELGRADE_LNODEK2H,45.774506999981995,-111.17961821221759,NWMT,LOAD
BELGRADW_LNODEK1L,45.789264,-111.201469,NWMT,LOAD
BELLAGIO_LNODE-1,36.11071199998724,-115.17934358914192,NV,LOAD
BELLAGIO_LNODE-2,36.11071199998724,-115.17945441085807,NV,LOAD
BELLCRK_LNODE57,40.990637,-116.435239,NV,LOAD
BELLEF_7_CN10,39.776083,-122.10383,CA,LOAD
BELLEF_7_CN11,39.77608299994151,-122.10371323062876,CA,LOAD
BELLN_BP_LNODESS,48.797482,-122.422829,BPAT,LOAD
BELLPGE_1_N001,38.947418999985814,-121.0911283822858,CA,LOAD
BELLPGE_1_N005,38.947418999985814,-121.0912436177142,CA,LOAD
BELLROCK_LNODEK1L,45.78338799998196,-108.57599877503812,NWMT,LOAD
BELLROCK_LNODEK2L,45.78338799998196,-108.57612722496188,NWMT,LOAD
BELLVUE_1_N001,38.379084046922976,-122.712022,CA,LOAD
BELLVUE_1_N003,38.37900297652332,-122.711962292445,CA,LOAD
BELLVUE_1_N005,38.37900297652332,-122.712081707555,CA,LOAD
BELL_BPA_LNODE234,47.75093705012706,-117.37458497842192,BPAT,LOAD
BELL_BPA_LNODEISS,47.75085899992201,-117.37451795704487,BPAT,LOAD
BELL_BPA_LNODELD1,47.75078094983395,-117.37458497862295,BPAT,LOAD
BELL_BPA_LNODELD2,47.75078094983395,-117.37471902137705,BPAT,LOAD
BELL_BPA_LNODESS6,47.75085899992201,-117.37478604295512,BPAT,LOAD
BELL_BPA_LNODETSS,47.75093705012706,-117.37471902157807,BPAT,LOAD
BELMONT_1_N001,37.52332024549896,-122.264967,CA,LOAD
BELMONT_1_N006,37.52323887723573,-122.26490776711239,CA,LOAD
BELMONT_1_N008,37.52323887723573,-122.26502623288762,CA,LOAD
BELRIDGE_1_N001,35.455722,-119.631903,CA,LOAD
BELTWAY_LNODE-4,36.182309,-115.344281,NV,LOAD
BELT_LNODEOAD,47.388761,-110.95111,NWMT,LOAD
BELVIST_LNODE71,39.47634456827515,-119.76193796187847,NV,LOAD
BELVIST_LNODE82,39.47616543160948,-119.76193796217729,NV,LOAD
BELVIST_LNODE83,39.47616543160948,-119.76217003782271,NV,LOAD
BELVIST_LNODE84,39.47634456827515,-119.76217003812152,NV,LOAD
BEL_LNODEXF1,47.317777999980656,-122.31243332421417,PSE,LOAD
BEL_LNODEXF2,47.317777999980656,-122.31256667578583,PSE,LOAD
BEL_LPGE_LNODEWR1,45.45615072329484,-122.596527,PGE,LOAD
BEL_LPGE_LNODEWR2,45.45607013833338,-122.59646067261339,PGE,LOAD
BEL_LPGE_LNODEWR3,45.45607013833338,-122.5965933273866,PGE,LOAD
BENTC_BP_LNODEPUD,46.299542,-119.494302,BPAT,LOAD
BENTO_BP_LNODESS1,46.458018,-119.273084,BPAT,LOAD
BEOWAWE_GNODEIT,40.555376,-116.617074,NV,GEN
BERESFRD_6_N001,37.565013999986284,-122.31923796388803,CA,LOAD
BERESFRD_6_N002,37.565013999986284,-122.31935203611197,CA,LOAD
BERNARDO_6_N001,33.021575,-117.096228,CA,LOAD
BERNARDO_6_N002,33.021574999954524,-117.09612121988424,CA,LOAD
BERNARDO_6_N009,33.02148546856512,-117.096228,CA,LOAD
BERNARDO_6_N013,33.021574999954524,-117.09633478011577,CA,LOAD
BERNARDO_6_N014,33.0216645314348,-117.096228,CA,LOAD
BERTL_BP_LNODE2KV,44.055878999982745,-123.16545508304357,BPAT,LOAD
BERTL_BP_LNODEXF2,44.055878999982745,-123.16558091695643,BPAT,LOAD
BERVLLY_6_N001,37.586478,-120.125088,CA,LOAD
BETHE_BP_LNODE2KV,44.07579073,-123.1449518,BPAT,LOAD
BETZE_LNODE66,40.964648,-116.373792,NV,LOAD
BE_LNODER1A,33.66054999998823,-112.37879400559507,APS,LOAD
BE_LNODER3A,33.66054999998823,-112.37890199440493,APS,LOAD
BFD_LNODE_10,31.819305977365477,-106.40382186623788,EPE,LOAD
BFD_LNODE_11,31.819227777733605,-106.40376873256574,EPE,LOAD
BFD_LNODE_12,31.819149578168197,-106.40382186632787,EPE,LOAD
BFD_LNODE_13,31.819149578168197,-106.40392813367214,EPE,LOAD
BFD_LNODE_14,31.819227777733605,-106.40398126743426,EPE,LOAD
BFD_LNODE_15,31.819305977365477,-106.40392813376212,EPE,LOAD
BFLO_JMP_LNODEOAD,45.425491,-109.80497,NWMT,LOAD
BFRY_LNODEWR1,45.42458299998232,-122.70755520750731,PGE,LOAD
BFRY_LNODEWR2,45.42458299998232,-122.70768279249269,PGE,LOAD
BF_LNODE10A,33.654434,-112.041205,APS,LOAD
BF_LNODE12A,33.654433999953106,-112.04109702534977,APS,LOAD
BF_LNODE14A,33.654356163728366,-112.04115101272372,APS,LOAD
BF_LNODER1A,33.654356163728366,-112.04125898727628,APS,LOAD
BF_LNODER2A,33.654433999953106,-112.04131297465022,APS,LOAD
BF_LNODER4A,33.65451183624826,-112.04125898737394,APS,LOAD
BF_LNODER5A,33.65451183624826,-112.04115101262606,APS,LOAD
BGD_GNODEBAG,34.56574099998771,-113.17539908830717,APS,GEN
BGD_LNODER4A,34.56574099998771,-113.17550891169283,APS,LOAD
BGSKYGN3_7_N001,34.734117,-118.306665,CA,GEN
BGTIMB_C_LNODEK1L,45.836103,-109.957412,NWMT,LOAD
BGTMB_WD_1_BGTWGNODE,45.85531,-109.6499,NWMT,GEN
BG_LNODEMR1,32.664863,-112.859425,APS,LOAD
BHL_LNODEXF1,47.649713,-122.651045,PSE,LOAD
BHP_BP_LNODEFMR,46.0425,-122.8677,BPAT,LOAD
BHS_LNODEXF1,48.946389,-122.488611,PSE,LOAD
BICENTEN_LNODE-1,35.94025799998732,-115.11861968952854,NV,LOAD
BICENTEN_LNODE-2,35.94025799998732,-115.11873031047146,NV,LOAD
BICKNELL_LNODENVLY,31.922180134129214,-111.060599,WALC,LOAD
BICKNELL_LNODET102,31.922098932923287,-111.06054376518676,WALC,LOAD
BICKNELL_LNODEXIDE,31.922098932923287,-111.06065423481324,WALC,LOAD
BIGBASN_6_N001,37.129545,-122.172132,CA,LOAD
BIGBEND_LNODE-1,35.15824099998752,-114.58160686861142,NV,LOAD
BIGBEND_LNODE-2,35.15824099998752,-114.58171713138857,NV,LOAD
BIGCREEK_1_XFMRSLNODE,47.5245,-116.049,AVA,LOAD
BIGCRK1_7_B2,37.257045,-119.158936,CA,GEN
BIGCRK1_7_N001,37.20203293082091,-119.24090286336467,CA,LOAD
BIGED_BP_LNODE2SS1,45.606691,-121.11599,BPAT,LOAD
BIGED_BP_LNODE2SS3,45.60669099992859,-121.11586201900238,BPAT,LOAD
BIGED_BP_LNODE3SS1,45.606601466995116,-121.11586201920665,BPAT,LOAD
BIGED_BP_LNODE3SS3,45.60653815771604,-121.11595251533579,BPAT,LOAD
BIGED_BP_LNODEDR1,45.606523017491654,-121.1160786528551,BPAT,LOAD
BIGED_BP_LNODEDR3,45.60655402730653,-121.11619871214536,BPAT,LOAD
BIGED_BP_LNODEDR5,45.60661932529765,-121.11628627334817,BPAT,LOAD
BIGED_BP_LNODEF2A,45.60670394163914,-121.11632810021857,BPAT,LOAD
BIGED_BP_LNODEFDR1,45.60679334086402,-121.11632110845073,BPAT,LOAD
BIGED_BP_LNODEFDR2,45.60687523683428,-121.11626938754051,BPAT,LOAD
BIGED_BP_LNODELFDR2,45.60694038810317,-121.11618160280338,BPAT,LOAD
BIGEL_BP_LNODEINL,47.732023,-117.260879,BPAT,LOAD
BIGMDWS_6_N001,40.171215,-121.085128,CA,LOAD
BIGRIVR_6_N001,39.311461,-123.786522,CA,LOAD
BIGSK230_2_N025,34.685261,-118.304753,CA,GEN
BIGSPIN_LNODELD2,33.35376,-111.942444,SRP,LOAD
BIGSPIN_LNODELD3,33.35375999995387,-111.9423366759379,SRP,LOAD
BIG_HOLE_LNODEOAD,45.764678,-112.78754,NWMT,LOAD
BIG_HORN_NODE01,45.882574,-120.285805,AVRN,GEN
BIG_HORN_NODE02,45.938451,-120.283994,AVRN,GEN
BIG_LNODEG_1,31.864376377426733,-106.3393381612097,EPE,LOAD
BIG_LNODEG_2,31.864195844707396,-106.33933816141786,EPE,LOAD
BIG_LNODEG_3,31.864195844707396,-106.33955072747102,EPE,LOAD
BIG_LNODEG_4,31.864376377426733,-106.33955072767918,EPE,LOAD
BIG_LNODEXF1,48.432778,-122.263056,PSE,LOAD
BINARY_LNODELD1,33.411861,-111.969064,SRP,LOAD
BIOLA_6_N001,36.792525,-120.114116,CA,LOAD
BIOMSJCT_6_GN001,36.7575,-120.3658,CA,GEN
BIXLER_6_N001,37.9370142319286,-121.528389,CA,LOAD
BJ_LNODE10A,32.49536899998869,-114.71704580567403,APS,LOAD
BJ_LNODE12A,32.49536899998869,-114.71715219432596,APS,LOAD
BKAT_LNODE1_L,43.60519499998304,-116.45311663797524,IPCO,LOAD
BKAT_LNODE2_L,43.60519499998304,-116.45324136202476,IPCO,LOAD
BKB_LNODEXF1,48.406389,-122.326111,PSE,LOAD
BKCL_GNODE011,42.782781,-112.37212,IPCO,GEN
BKFT_LNODE161,43.176464,-112.359772,IPCO,LOAD
BKRSFLD_2_N001,35.388298999987455,-119.0044078374034,CA,LOAD
BKRSFLD_2_N101,35.388298999987455,-119.0045181625966,CA,LOAD
BK_LNODER2A,33.436539820877414,-112.592578,APS,LOAD
BK_LNODER4A,33.436459089548784,-112.59252214572561,APS,LOAD
BK_LNODER5A,33.436459089548784,-112.5926338542744,APS,LOAD
BLACKMTN_1_CAPCHILDGNODE,32.169181,-111.090592,WALC,GEN
BLACK_BP_LNODEFMR,46.512794,-119.872457,BPAT,LOAD
BLAIR_FDR1LNODE,47.25150830795897,-122.38481339367964,TPWR,LOAD
BLAIR_FDR2LNODE,47.251429999922856,-122.38474678755625,TPWR,LOAD
